Source,Target,Weight,Type
NDNS_Frenzel,DNS_Schuecking,5,undirected
NDNS_Frenzel,NDNS_Boehm,4,undirected
NDNS_Frenzel,NDNS_Dingelstedt,1,undirected
NDNS_Frenzel,NDNS_Gutzkow,3,undirected
NDNS_Frenzel,NDNS_Lentner,1,undirected
NDNS_Frenzel,NDNS_Marbach,1,undirected
NDNS_Frenzel,NDNS_Meyer,1,undirected
NDNS_Frenzel,NDNS_Putlitz,3,undirected
NDNS_Frenzel,NDNS_Schweichel,4,undirected
NDNS_Frenzel,NDNS_Widmann,2,undirected
NDNS_Frenzel,NSdA_Balzac_Capitaen,1,undirected
NDNS_Frenzel,NSdA_Gobineau,2,undirected
NDNS_Frenzel,NSdA_Mascheroni,2,undirected
NDNS_Frenzel,NSdA_Ongaro_Montenegrinerin,2,undirected
NDNS_Frenzel,NSdA_Ongaro_Tauben,3,undirected
NDNS_Frenzel,NSdA_Ouida,1,undirected
NDNS_Frenzel,NSdA_Ulbach_Unschuld,1,undirected
NDNS_Friedmann,DNS_Goldammer_Wiedersehen,1,undirected
NDNS_Friedmann,DNS_Sacher-Masoch,3,undirected
NDNS_Friedmann,DNS_Traun,2,undirected
NDNS_Friedmann,NDNS_Floerke,3,undirected
NDNS_Friedmann,NDNS_Frapan,1,undirected
NDNS_Friedmann,NDNS_Scherr,2,undirected
NDNS_Friedmann,NDNS_Schweichel,1,undirected
NDNS_Ganghofer,DNS_Heyse,1,undirected
NDNS_Ganghofer,NDNS_Laistner,3,undirected
NDNS_Ganghofer,NDNS_Scherr,2,undirected
NDNS_Gaudy,DNS_Eichendorff,3,undirected
NDNS_Gaudy,DNS_Grillparzer,3,undirected
NDNS_Gaudy,DNS_Hauff,2,undirected
NDNS_Gaudy,DNS_Kopisch_Karnevalsfest,2,undirected
NDNS_Gaudy,NDNS_Mosen,1,undirected
NDNS_Gaudy,NDNS_Postl,1,undirected
NDNS_Gaudy,NDNS_Reuter,2,undirected
NDNS_Gaudy,NDNS_Scherr,1,undirected
NDNS_Gaudy,NDNS_Schiller,1,undirected
NDNS_Gaudy,NDNS_Starklof,3,undirected
NDNS_Gaudy,NDNS_Storm,3,undirected
NDNS_Gaudy,NDNS_Weitbrecht,2,undirected
NDNS_Gaudy,NSdA_Blicher,2,undirected
NDNS_Gaudy,NSdA_Jokai_Unterhaltung,3,undirected
NDNS_Gaudy,NSdA_Merimee_Colomba,2,undirected
NDNS_Gaudy,NSdA_Moreau,3,undirected
NDNS_Godin,DNS_Wild,3,undirected
NDNS_Godin,NDNS_Vacano,1,undirected
NDNS_Godin,NDNS_Zitelmann,2,undirected
NDNS_Gutzkow,NDNS_Boehm,1,undirected
NDNS_Gutzkow,NDNS_Frenzel,3,undirected
NDNS_Gutzkow,NDNS_Widmann,2,undirected
NDNS_Heiberg,DNS_Immermann,2,undirected
NDNS_Heiberg,NSdA_Merimee_Colomba,1,undirected
NDNS_Heiberg,NSdA_Reybaud_Fraeulein,3,undirected
NDNS_Hermann-Pantenius,NDNS_Scherr,1,undirected
NDNS_Hermann-Pantenius,NDNS_Schweichel,2,undirected
NDNS_Hermann-Pantenius,NSdA_Merimee_Colomba,3,undirected
NDNS_Heyse,DNS_Heyse,3,undirected
NDNS_Heyse,NDNS_Floerke,2,undirected
NDNS_Heyse,NDNS_Scherr,1,undirected
NDNS_Hirsch,DNS_Heyse,2,undirected
NDNS_Hirsch,NDNS_Floerke,3,undirected
NDNS_Hirsch,NDNS_Vacano,1,undirected
NDNS_Hoffmann,DNS_Heyse,1,undirected
NDNS_Hoffmann,NDNS_Boehm,2,undirected
NDNS_Hoffmann,NDNS_Widmann,3,undirected
NDNS_Hopfen,DNS_Heyse,1,undirected
NDNS_Hopfen,NDNS_Scherr,3,undirected
NDNS_Hopfen,NDNS_Schweichel,2,undirected
NDNS_Jensen,NDNS_Floerke,1,undirected
NDNS_Jensen,NDNS_Scherr,2,undirected
NDNS_Jensen,NDNS_Smidt_Passagiere,1,undirected
NDNS_Jensen,NSdA_Merimee_Colomba,3,undirected
NDNS_Kirchbach,DNS_Immermann,2,undirected
NDNS_Kirchbach,NDNS_Vacano,1,undirected
NDNS_Kirchbach,NSdA_Merimee_Colomba,3,undirected
NDNS_Kirschner,NDNS_Dingelstedt,2,undirected
NDNS_Kirschner,NDNS_Floerke,3,undirected
NDNS_Kirschner,NDNS_Schweichel,1,undirected
NDNS_Kleist,DNS_Kleist,3,undirected
NDNS_Kleist,NDNS_Boehm,1,undirected
NDNS_Kleist,NSdA_Irving,2,undirected
NDNS_Kulke,DNS_Kompert,3,undirected
NDNS_Kulke,DNS_Meyr,1,undirected
NDNS_Kulke,DNS_Wolf,2,undirected
NDNS_Kulke,NDNS_Scherr,2,undirected
NDNS_Kulke,NSdA_Pissemski,3,undirected
NDNS_Laistner,DNS_Berthold,3,undirected
NDNS_Laistner,DNS_Gerstaecker,2,undirected
NDNS_Laistner,DNS_Goldammer_Hochzeitsnacht,3,undirected
NDNS_Laistner,DNS_Heyse,4,undirected
NDNS_Laistner,DNS_Ludwig,3,undirected
NDNS_Laistner,DNS_Reich,3,undirected
NDNS_Laistner,DNS_Widmann,1,undirected
NDNS_Laistner,DNS_Wilbrandt,1,undirected
NDNS_Laistner,NDNS_Buelow_Herr,3,undirected
NDNS_Laistner,NDNS_Frapan,3,undirected
NDNS_Laistner,NDNS_Ganghofer,3,undirected
NDNS_Laistner,NDNS_Scherr,2,undirected
NDNS_Laistner,NDNS_Schweichel,1,undirected
NDNS_Laistner,NDNS_Wildenbruch,1,undirected
NDNS_Laistner,NSdA_Bjoernson,1,undirected
NDNS_Laistner,NSdA_Nemec,1,undirected
NDNS_Lentner,DNS_Moerike,2,undirected
NDNS_Lentner,DNS_Wallner,2,undirected
NDNS_Lentner,NDNS_Ebner-Eschenbach_Krambambuli,2,undirected
NDNS_Lentner,NDNS_Frenzel,1,undirected
NDNS_Lentner,NDNS_Smidt_Passagiere,2,undirected
NDNS_Lentner,NDNS_Weitbrecht,1,undirected
NDNS_Lentner,NSdA_Merimee_Colomba,3,undirected
NDNS_Lentner,NSdA_Moreau,2,undirected
NDNS_Lindau_Welt,DNS_Kurz,2,undirected
NDNS_Lindau_Welt,NSdA_Anonym_Jungfrau,2,undirected
NDNS_Lindau_Welt,NSdA_Irving,2,undirected
NDNS_Lindau_Welt,NSdA_Merimee_Colomba,3,undirected
NDNS_Lindau_Wette,DNS_Immermann,2,undirected
NDNS_Lindau_Wette,NSdA_Merimee_Colomba,3,undirected
NDNS_Lindau_Wette,NSdA_Thackeray,1,undirected
NDNS_Ludwig,DNS_Auerbach,1,undirected
NDNS_Ludwig,DNS_Schmid,2,undirected
NDNS_Ludwig,NDNS_Anzengruber,3,undirected
NDNS_Ludwig,NDNS_Scherr,3,undirected
NDNS_Marbach,DNS_Kurz,3,undirected
NDNS_Marbach,NDNS_Boehm,2,undirected
NDNS_Marbach,NDNS_Frenzel,1,undirected
NDNS_Marbach,NSdA_Harte_Glueck,1,undirected
NDNS_Meyer,DNS_Mueller,3,undirected
NDNS_Meyer,NDNS_Frenzel,1,undirected
NDNS_Meyer,NSdA_Merimee_Colomba,2,undirected
NDNS_Mosen,NDNS_Floerke,3,undirected
NDNS_Mosen,NDNS_Gaudy,1,undirected
NDNS_Mosen,NDNS_Scherr,2,undirected
NDNS_Mosenthal,DNS_Heyse,3,undirected
NDNS_Mosenthal,NDNS_Floerke,1,undirected
NDNS_Mosenthal,NDNS_Scherr,2,undirected
NDNS_Mueller,DNS_Holtei,1,undirected
NDNS_Mueller,DNS_Moerike,1,undirected
NDNS_Mueller,DNS_Riehl,1,undirected
NDNS_Mueller,NDNS_Scherr,3,undirected
NDNS_Mueller,NDNS_Smidt_Passagiere,3,undirected
NDNS_Mueller,NSdA_Merimee_Colomba,2,undirected
NDNS_Mueller,NSdA_Viale,3,undirected
NDNS_Postl,NDNS_Gaudy,1,undirected
NDNS_Postl,NDNS_Scherr,2,undirected
NDNS_Postl,NSdA_Merimee_Colomba,3,undirected
NDNS_Putlitz,DNS_Immermann,1,undirected
NDNS_Putlitz,DNS_Lewald,2,undirected
NDNS_Putlitz,NDNS_Frenzel,3,undirected
NDNS_Puttkammer,DNS_Immermann,1,undirected
NDNS_Puttkammer,DNS_Kruse,2,undirected
NDNS_Puttkammer,DNS_Zschokke,4,undirected
NDNS_Puttkammer,NDNS_Burow,3,undirected
NDNS_Puttkammer,NSdA_Merimee_Colomba,3,undirected
NDNS_Puttkammer,NSdA_Viale,2,undirected
NDNS_Reuter,NDNS_Gaudy,2,undirected
NDNS_Reuter,NDNS_Smidt_Passagiere,1,undirected
NDNS_Reuter,NDNS_Weitbrecht,6,undirected
NDNS_Rosegger,DNS_Heyse,3,undirected
NDNS_Rosegger,NDNS_Bernstein,1,undirected
NDNS_Rosegger,NDNS_Scherr,2,undirected
NDNS_Rosenthal-Bonin,NDNS_Boehm,2,undirected
NDNS_Rosenthal-Bonin,NDNS_Widmann,1,undirected
NDNS_Rosenthal-Bonin,NSdA_Balzac_Blutrache,3,undirected
NDNS_Saar,DNS_Roquette,1,undirected
NDNS_Saar,NDNS_Vacano,3,undirected
NDNS_Saar,NSdA_Reybaud_Fraeulein,2,undirected
NDNS_Scherr,DNS_Auerbach,3,undirected
NDNS_Scherr,DNS_Dincklage,3,undirected
NDNS_Scherr,DNS_Gall,1,undirected
NDNS_Scherr,DNS_Gerstaecker,1,undirected
NDNS_Scherr,DNS_Gluemer,3,undirected
NDNS_Scherr,DNS_Goldammer_Hochzeitsnacht,1,undirected
NDNS_Scherr,DNS_Gotthelf_Kurt,1,undirected
NDNS_Scherr,DNS_Gotthelf_Notar,2,undirected
NDNS_Scherr,DNS_Grillparzer,1,undirected
NDNS_Scherr,DNS_Heyse,4,undirected
NDNS_Scherr,DNS_Hoefer,2,undirected
NDNS_Scherr,DNS_Hoffmann,2,undirected
NDNS_Scherr,DNS_Holtei,3,undirected
NDNS_Scherr,DNS_Horner,3,undirected
NDNS_Scherr,DNS_Keller,3,undirected
NDNS_Scherr,DNS_Kinkel_Margret,2,undirected
NDNS_Scherr,DNS_Kompert,3,undirected
NDNS_Scherr,DNS_Kuernberger,3,undirected
NDNS_Scherr,DNS_Ludwig,2,undirected
NDNS_Scherr,DNS_Meissner,2,undirected
NDNS_Scherr,DNS_Meyr,2,undirected
NDNS_Scherr,DNS_Pichler,1,undirected
NDNS_Scherr,DNS_Raabe,3,undirected
NDNS_Scherr,DNS_Reich,2,undirected
NDNS_Scherr,DNS_Rumohr,2,undirected
NDNS_Scherr,DNS_Sacher-Masoch,1,undirected
NDNS_Scherr,DNS_Schefer,3,undirected
NDNS_Scherr,DNS_Schmid,2,undirected
NDNS_Scherr,DNS_Spindler,3,undirected
NDNS_Scherr,DNS_Stifter,1,undirected
NDNS_Scherr,DNS_Tesche,1,undirected
NDNS_Scherr,DNS_Traun,3,undirected
NDNS_Scherr,DNS_Waldmueller,3,undirected
NDNS_Scherr,DNS_Wichert,1,undirected
NDNS_Scherr,DNS_Wildermuth,3,undirected
NDNS_Scherr,DNS_Ziegler,1,undirected
NDNS_Scherr,DNS_Zschokke,1,undirected
NDNS_Scherr,NDNS_Anzengruber,2,undirected
NDNS_Scherr,NDNS_Bernstein,3,undirected
NDNS_Scherr,NDNS_Boy-Ed,1,undirected
NDNS_Scherr,NDNS_Burow,2,undirected
NDNS_Scherr,NDNS_Floerke,5,undirected
NDNS_Scherr,NDNS_Fontane,2,undirected
NDNS_Scherr,NDNS_Franzos,3,undirected
NDNS_Scherr,NDNS_Friedmann,2,undirected
NDNS_Scherr,NDNS_Ganghofer,2,undirected
NDNS_Scherr,NDNS_Gaudy,1,undirected
NDNS_Scherr,NDNS_Hermann-Pantenius,1,undirected
NDNS_Scherr,NDNS_Heyse,1,undirected
NDNS_Scherr,NDNS_Hopfen,3,undirected
NDNS_Scherr,NDNS_Jensen,2,undirected
NDNS_Scherr,NDNS_Kulke,2,undirected
NDNS_Scherr,NDNS_Laistner,2,undirected
NDNS_Scherr,NDNS_Ludwig,3,undirected
NDNS_Scherr,NDNS_Mosen,2,undirected
NDNS_Scherr,NDNS_Mosenthal,2,undirected
NDNS_Scherr,NDNS_Mueller,3,undirected
NDNS_Scherr,NDNS_Postl,2,undirected
NDNS_Scherr,NDNS_Rosegger,2,undirected
NDNS_Scherr,NDNS_Schoene,3,undirected
NDNS_Scherr,NDNS_Schweichel,6,undirected
NDNS_Scherr,NDNS_Silberstein,2,undirected
NDNS_Scherr,NDNS_Spielhagen,2,undirected
NDNS_Scherr,NDNS_Starklof,2,undirected
NDNS_Scherr,NDNS_Storm,1,undirected
NDNS_Scherr,NDNS_Trautmann,3,undirected
NDNS_Scherr,NDNS_Voss,1,undirected
NDNS_Scherr,NSdA_Caballero_Schweigen,3,undirected
NDNS_Scherr,NSdA_Caballero_Servil,2,undirected
NDNS_Scherr,NSdA_Dickens,3,undirected
NDNS_Scherr,NSdA_Moreau,1,undirected
NDNS_Scherr,NSdA_Nemec,2,undirected
NDNS_Scherr,NSdA_Sand,1,undirected
NDNS_Scherr,NSdA_Wetterbergh,3,undirected
NDNS_Schiller,DNS_Immermann,3,undirected
NDNS_Schiller,NDNS_Gaudy,1,undirected
NDNS_Schiller,NSdA_Alarcon,1,undirected
NDNS_Schiller,NSdA_Merimee_Colomba,2,undirected
NDNS_Schoene,NDNS_Floerke,2,undirected
NDNS_Schoene,NDNS_Scherr,3,undirected
NDNS_Schoene,NDNS_Vacano,1,undirected
NDNS_Schweichel,DNS_Auerbach,1,undirected
NDNS_Schweichel,DNS_Droste,1,undirected
NDNS_Schweichel,DNS_Frey,1,undirected
NDNS_Schweichel,DNS_Gluemer,1,undirected
NDNS_Schweichel,DNS_Halm,2,undirected
NDNS_Schweichel,DNS_Horner,2,undirected
NDNS_Schweichel,DNS_Muegge,2,undirected
NDNS_Schweichel,DNS_Wild,1,undirected
NDNS_Schweichel,NDNS_Ebner-Eschenbach_Freiherren,1,undirected
NDNS_Schweichel,NDNS_Frenzel,4,undirected
NDNS_Schweichel,NDNS_Friedmann,1,undirected
NDNS_Schweichel,NDNS_Hermann-Pantenius,2,undirected
NDNS_Schweichel,NDNS_Hopfen,2,undirected
NDNS_Schweichel,NDNS_Kirschner,1,undirected
NDNS_Schweichel,NDNS_Laistner,1,undirected
NDNS_Schweichel,NDNS_Scherr,6,undirected
NDNS_Schweichel,NDNS_Wildenbruch,3,undirected
NDNS_Schweichel,NDNS_Zitelmann,3,undirected
NDNS_Schweichel,NSdA_Balzac_Blutrache,1,undirected
NDNS_Schweichel,NSdA_Bernhard,3,undirected
NDNS_Schweichel,NSdA_Dickens,2,undirected
NDNS_Schweichel,NSdA_Merimee_Colomba,1,undirected
NDNS_Schweichel,NSdA_Wetterbergh,2,undirected
NDNS_Silberstein,DNS_Auerbach,3,undirected
NDNS_Silberstein,DNS_Heyse,1,undirected
NDNS_Silberstein,NDNS_Scherr,2,undirected
NDNS_Smidt_Feuerschiff,DNS_Heyse,2,undirected
NDNS_Smidt_Feuerschiff,DNS_Muegge,1,undirected
NDNS_Smidt_Feuerschiff,NDNS_Floerke,3,undirected
NDNS_Smidt_Passagiere,NDNS_Jensen,1,undirected
NDNS_Smidt_Passagiere,NDNS_Lentner,2,undirected
NDNS_Smidt_Passagiere,NDNS_Mueller,3,undirected
NDNS_Smidt_Passagiere,NDNS_Reuter,1,undirected
NDNS_Spielhagen,DNS_Gotthelf_Notar,1,undirected
NDNS_Spielhagen,DNS_Hartmann,1,undirected
NDNS_Spielhagen,DNS_Ziegler,2,undirected
NDNS_Spielhagen,NDNS_Artaria,2,undirected
NDNS_Spielhagen,NDNS_Floerke,1,undirected
NDNS_Spielhagen,NDNS_Scherr,2,undirected
NDNS_Spielhagen,NSdA_About,1,undirected
NDNS_Spielhagen,NSdA_Merimee_Colomba,3,undirected
NDNS_Starklof,DNS_Eichendorff,2,undirected
NDNS_Starklof,DNS_Gotthelf_Kurt,2,undirected
NDNS_Starklof,DNS_Hacklaender,1,undirected
NDNS_Starklof,DNS_Moerike,6,undirected
NDNS_Starklof,NDNS_Gaudy,3,undirected
NDNS_Starklof,NDNS_Scherr,2,undirected
NDNS_Starklof,NSdA_Blicher,1,undirected
NDNS_Starklof,NSdA_Merimee_Colomba,1,undirected
NDNS_Stern,DNS_Alexis,1,undirected
NDNS_Stern,DNS_Heyse,3,undirected
NDNS_Stern,DNS_Waldmueller,2,undirected
NDNS_Storm,DNS_Heyse,2,undirected
NDNS_Storm,DNS_Storm,3,undirected
NDNS_Storm,NDNS_Gaudy,3,undirected
NDNS_Storm,NDNS_Scherr,1,undirected
NDNS_Trautmann,DNS_Auerbach,2,undirected
NDNS_Trautmann,DNS_Meissner,1,undirected
NDNS_Trautmann,NDNS_Scherr,3,undirected
NDNS_Vacano,DNS_Grimm,1,undirected
NDNS_Vacano,DNS_Grosse,1,undirected
NDNS_Vacano,DNS_Lewald,3,undirected
NDNS_Vacano,DNS_Lohmann,2,undirected
NDNS_Vacano,DNS_Schefer,2,undirected
NDNS_Vacano,DNS_Sternberg,2,undirected
NDNS_Vacano,DNS_v.W.,2,undirected
NDNS_Vacano,DNS_Wild,4,undirected
NDNS_Vacano,NDNS_Artaria,3,undirected
NDNS_Vacano,NDNS_Buelow_Verzaubert,3,undirected
NDNS_Vacano,NDNS_Dingelstedt,3,undirected
NDNS_Vacano,NDNS_Dueringsfeld,3,undirected
NDNS_Vacano,NDNS_Floerke,2,undirected
NDNS_Vacano,NDNS_Franzos,2,undirected
NDNS_Vacano,NDNS_Godin,1,undirected
NDNS_Vacano,NDNS_Hirsch,1,undirected
NDNS_Vacano,NDNS_Kirchbach,1,undirected
NDNS_Vacano,NDNS_Saar,3,undirected
NDNS_Vacano,NDNS_Schoene,1,undirected
NDNS_Vacano,NDNS_Weber,2,undirected
NDNS_Vacano,NDNS_Zitelmann,5,undirected
NDNS_Vacano,NSdA_Bernhard,2,undirected
NDNS_Vacano,NSdA_Dickens,1,undirected
NDNS_Vacano,NSdA_Reybaud_Theobald,1,undirected
NDNS_Vacano,NSdA_Ulbach_Aerzte,2,undirected
NDNS_Vacano,NSdA_Winther,2,undirected
NDNS_Voss,DNS_Auerbach,2,undirected
NDNS_Voss,DNS_Heyse,3,undirected
NDNS_Voss,NDNS_Scherr,1,undirected
NDNS_Weber,NDNS_Floerke,3,undirected
NDNS_Weber,NDNS_Vacano,2,undirected
NDNS_Weber,NDNS_Zitelmann,1,undirected
NDNS_Weitbrecht,DNS_Scheffel,3,undirected
NDNS_Weitbrecht,NDNS_Gaudy,2,undirected
NDNS_Weitbrecht,NDNS_Lentner,1,undirected
NDNS_Weitbrecht,NDNS_Reuter,6,undirected
NDNS_Widmann,DNS_Halm,3,undirected
NDNS_Widmann,DNS_Heyden,3,undirected
NDNS_Widmann,DNS_Kinkel_Margret,1,undirected
NDNS_Widmann,DNS_Kinkel_Orthodoxie,2,undirected
NDNS_Widmann,DNS_Kugler,2,undirected
NDNS_Widmann,DNS_Kurz,6,undirected
NDNS_Widmann,DNS_Lorm,3,undirected
NDNS_Widmann,DNS_Schuecking,1,undirected
NDNS_Widmann,DNS_Stifter,3,undirected
NDNS_Widmann,NDNS_Boehm,1,undirected
NDNS_Widmann,NDNS_Frenzel,2,undirected
NDNS_Widmann,NDNS_Gutzkow,2,undirected
NDNS_Widmann,NDNS_Hoffmann,3,undirected
NDNS_Widmann,NDNS_Rosenthal-Bonin,1,undirected
NDNS_Widmann,NSdA_Gobineau,1,undirected
NDNS_Wildenbruch,NDNS_Laistner,1,undirected
NDNS_Wildenbruch,NDNS_Schweichel,3,undirected
NDNS_Wildenbruch,NSdA_Reybaud_Fraeulein,2,undirected
NDNS_Zitelmann,DNS_Lewald,1,undirected
NDNS_Zitelmann,DNS_Schefer,1,undirected
NDNS_Zitelmann,DNS_Wild,6,undirected
NDNS_Zitelmann,NDNS_Boy-Ed,3,undirected
NDNS_Zitelmann,NDNS_Godin,2,undirected
NDNS_Zitelmann,NDNS_Schweichel,3,undirected
NDNS_Zitelmann,NDNS_Vacano,5,undirected
NDNS_Zitelmann,NDNS_Weber,1,undirected
NDNS_Zitelmann,NSdA_Hahn,1,undirected
NSdA_About,NDNS_Spielhagen,1,undirected
NSdA_About,NSdA_Merimee_Colomba,2,undirected
NSdA_About,NSdA_Thackeray,3,undirected
NSdA_Alarcon,NDNS_Schiller,1,undirected
NSdA_Alarcon,NSdA_Caballero_Servil,3,undirected
NSdA_Alarcon,NSdA_Musset,2,undirected
NSdA_Anonym_Jungfrau,NDNS_Lindau_Welt,2,undirected
NSdA_Anonym_Jungfrau,NSdA_Irving,3,undirected
NSdA_Anonym_Jungfrau,NSdA_Thackeray,1,undirected
NSdA_Anynom_Urtheil,NSdA_Balzac_Capitaen,1,undirected
NSdA_Anynom_Urtheil,NSdA_Merimee_Colomba,2,undirected
NSdA_Anynom_Urtheil,NSdA_Thackeray,3,undirected
NSdA_Balzac_Blutrache,DNS_Kleist,3,undirected
NSdA_Balzac_Blutrache,DNS_Sternberg,3,undirected
NSdA_Balzac_Blutrache,NDNS_Burow,1,undirected
NSdA_Balzac_Blutrache,NDNS_Rosenthal-Bonin,3,undirected
NSdA_Balzac_Blutrache,NDNS_Schweichel,1,undirected
NSdA_Balzac_Blutrache,NSdA_Beyle_San_Francisco,2,undirected
NSdA_Balzac_Blutrache,NSdA_Beyle_Vanina,1,undirected
NSdA_Balzac_Blutrache,NSdA_Caballero_Schweigen,2,undirected
NSdA_Balzac_Blutrache,NSdA_Hahn,3,undirected
NSdA_Balzac_Blutrache,NSdA_Korzenowski,3,undirected
NSdA_Balzac_Blutrache,NSdA_Merimee_Colomba,6,undirected
NSdA_Balzac_Blutrache,NSdA_Musset,1,undirected
NSdA_Balzac_Blutrache,NSdA_Ongaro_Tauben,1,undirected
NSdA_Balzac_Blutrache,NSdA_Reybaud_Fraeulein,4,undirected
NSdA_Balzac_Capitaen,NDNS_Frenzel,1,undirected
NSdA_Balzac_Capitaen,NSdA_Anynom_Urtheil,1,undirected
NSdA_Balzac_Capitaen,NSdA_Caballero_Schweigen,1,undirected
NSdA_Balzac_Capitaen,NSdA_Feuillet,1,undirected
NSdA_Balzac_Capitaen,NSdA_Mascheroni,1,undirected
NSdA_Balzac_Capitaen,NSdA_Merimee_Colomba,3,undirected
NSdA_Balzac_Capitaen,NSdA_Nerval,1,undirected
NSdA_Balzac_Capitaen,NSdA_Nodier,3,undirected
NSdA_Balzac_Capitaen,NSdA_Puschkin_Schuss,3,undirected
NSdA_Balzac_Capitaen,NSdA_Thackeray,3,undirected
NSdA_Barilli,DNS_Grosse,2,undirected
NSdA_Barilli,NSdA_Mascheroni,1,undirected
NSdA_Barilli,NSdA_Merimee_Colomba,3,undirected
NSdA_Bernhard,NDNS_Schweichel,3,undirected
NSdA_Bernhard,NDNS_Vacano,2,undirected
NSdA_Bernhard,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Beyle_San_Francisco,NDNS_Boehm,1,undirected
NSdA_Beyle_San_Francisco,NSdA_Balzac_Blutrache,2,undirected
NSdA_Beyle_San_Francisco,NSdA_Beyle_Vanina,3,undirected
NSdA_Beyle_Vanina,DNS_Schuecking,3,undirected
NSdA_Beyle_Vanina,NSdA_Balzac_Blutrache,1,undirected
NSdA_Beyle_Vanina,NSdA_Beyle_San_Francisco,3,undirected
NSdA_Beyle_Vanina,NSdA_Merimee_Colomba,2,undirected
NSdA_Bjoernson,DNS_Berthold,4,undirected
NSdA_Bjoernson,DNS_Heyse,2,undirected
NSdA_Bjoernson,NDNS_Laistner,1,undirected
NSdA_Blicher,DNS_Heyse,3,undirected
NSdA_Blicher,NDNS_Gaudy,2,undirected
NSdA_Blicher,NDNS_Starklof,1,undirected
NSdA_Broughton,NDNS_Artaria,2,undirected
NSdA_Broughton,NSdA_Thackeray,3,undirected
NSdA_Broughton,NSdA_Vigny,1,undirected
NSdA_Caballero_Schweigen,NDNS_Scherr,3,undirected
NSdA_Caballero_Schweigen,NSdA_Balzac_Blutrache,2,undirected
NSdA_Caballero_Schweigen,NSdA_Balzac_Capitaen,1,undirected
NSdA_Caballero_Servil,DNS_Moerike,1,undirected
NSdA_Caballero_Servil,NDNS_Scherr,2,undirected
NSdA_Caballero_Servil,NSdA_Alarcon,3,undirected
NSdA_Caballero_Servil,NSdA_Merimee_Colomba,3,undirected
NSdA_Cremer,DNS_Grosse,1,undirected
NSdA_Cremer,NSdA_Merimee_Colomba,3,undirected
NSdA_Cremer,NSdA_Thackeray,2,undirected
NSdA_Dickens,DNS_Sacher-Masoch,2,undirected
NSdA_Dickens,NDNS_Dueringsfeld,2,undirected
NSdA_Dickens,NDNS_Scherr,3,undirected
NSdA_Dickens,NDNS_Schweichel,2,undirected
NSdA_Dickens,NDNS_Vacano,1,undirected
NSdA_Dickens,NSdA_Sand,2,undirected
NSdA_Etlar,NDNS_Boehm,2,undirected
NSdA_Etlar,NSdA_Merimee_Colomba,1,undirected
NSdA_Etlar,NSdA_Reybaud_Fraeulein,3,undirected
NSdA_Feuillet,DNS_v.W.,1,undirected
NSdA_Feuillet,NSdA_Balzac_Capitaen,1,undirected
NSdA_Feuillet,NSdA_Merimee_Colomba,3,undirected
NSdA_Feuillet,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Gobineau,NDNS_Frenzel,2,undirected
NSdA_Gobineau,NDNS_Widmann,1,undirected
NSdA_Gobineau,NSdA_Merimee_Colomba,3,undirected
NSdA_Goldschmidt,NSdA_Mascheroni,3,undirected
NSdA_Goldschmidt,NSdA_Merimee_Colomba,2,undirected
NSdA_Goldschmidt,NSdA_Thackeray,1,undirected
NSdA_Hahn,DNS_Schuecking,2,undirected
NSdA_Hahn,NDNS_Zitelmann,1,undirected
NSdA_Hahn,NSdA_Balzac_Blutrache,3,undirected
NSdA_Hahn,NSdA_Puschkin_Pique,3,undirected
NSdA_Harte_Glueck,NDNS_Boehm,2,undirected
NSdA_Harte_Glueck,NDNS_Marbach,1,undirected
NSdA_Harte_Glueck,NSdA_Irving,3,undirected
NSdA_Harte_Kunde,NSdA_Irving,2,undirected
NSdA_Harte_Kunde,NSdA_Merimee_Colomba,3,undirected
NSdA_Harte_Kunde,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Irving,DNS_Kurz,2,undirected
NSdA_Irving,NDNS_Boehm,3,undirected
NSdA_Irving,NDNS_Kleist,2,undirected
NSdA_Irving,NDNS_Lindau_Welt,2,undirected
NSdA_Irving,NSdA_Anonym_Jungfrau,3,undirected
NSdA_Irving,NSdA_Harte_Glueck,3,undirected
NSdA_Irving,NSdA_Harte_Kunde,2,undirected
NSdA_Irving,NSdA_Ouida,3,undirected
NSdA_Irving,NSdA_Poe,1,undirected
NSdA_Jokai_Gattin,DNS_Immermann,2,undirected
NSdA_Jokai_Gattin,NSdA_Merimee_Colomba,3,undirected
NSdA_Jokai_Gattin,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Jokai_Unterhaltung,DNS_Immermann,2,undirected
NSdA_Jokai_Unterhaltung,NDNS_Gaudy,3,undirected
NSdA_Jokai_Unterhaltung,NSdA_Merimee_Colomba,1,undirected
NSdA_Korzenowski,NSdA_Balzac_Blutrache,3,undirected
NSdA_Korzenowski,NSdA_Merimee_Colomba,1,undirected
NSdA_Korzenowski,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Mascheroni,NDNS_Frenzel,2,undirected
NSdA_Mascheroni,NSdA_Balzac_Capitaen,1,undirected
NSdA_Mascheroni,NSdA_Barilli,1,undirected
NSdA_Mascheroni,NSdA_Goldschmidt,3,undirected
NSdA_Mascheroni,NSdA_Merimee_Colomba,3,undirected
